Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777442201,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,144,134,1,0.7544918953499291,0.2815000043483451,11.782749992562458,0.0
1777442202,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,4,6,12,12,12,146,136,1,0.7517539995940951,0.2815000043483451,11.782749992562458,0.0
1777442203,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,149,139,1,0.7470872547343098,0.2815000043483451,11.782749992562458,0.0
1777442204,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,151,141,1,0.7490016619670236,0.2815000043483451,11.782749992562458,0.0
1777442205,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,2,6,12,12,12,153,143,1,0.7460691827825678,0.2815000043483451,11.782749992562458,0.0
1777442206,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,156,146,1,0.7413888972503349,0.2815000043483451,11.782749992562458,0.0
1777442207,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,158,148,1,0.7389385567807085,0.2815000043483451,11.782749992562458,0.0
1777442208,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,161,151,1,0.7364609190523161,0.2815000043483451,11.782749992562458,0.0
1777442209,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,163,153,1,0.7341063432852549,0.2815000043483451,11.782749992562458,0.0
1777442210,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,165,155,1,0.733214902786792,0.2815000043483451,11.782749992562458,0.0
1777442211,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,2,6,12,12,12,168,158,1,0.7319580890041488,0.2815000043483451,11.782749992562458,0.0
1777442212,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,170,160,1,0.7306201055625399,0.2815000043483451,11.782749992562458,0.0
1777442213,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,2,6,12,12,12,175,165,1,0.7298292911478451,0.2815000043483451,11.782749992562458,0.0
1777442214,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,177,167,1,0.7276391296609341,0.2815000043483451,11.782749992562458,0.0
1777442215,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,2,6,12,12,12,179,169,1,0.7263854800921205,0.2815000043483451,11.782749992562458,0.0
1777442216,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,2,6,12,12,12,181,171,1,0.7271436515819919,0.2815000043483451,11.782749992562458,0.0
1777442217,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,184,174,1,0.7246739181067349,0.2815000043483451,11.782749992562458,0.0
1777442218,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,2,6,12,12,12,186,176,1,0.7269621447419687,0.2815000043483451,11.782749992562458,0.0
1777442219,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,2,6,12,12,12,189,179,1,0.7273630947724635,0.2815000043483451,11.782749992562458,0.0
1777442220,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,191,181,1,0.7297493503227859,0.2815000043483451,11.782749992562458,0.0
1777442221,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,193,183,1,0.7282668441760841,0.2815000043483451,11.782749992562458,0.0
1777442222,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,196,186,1,0.7297712649493145,0.2815000043483451,11.782749992562458,0.0
1777442223,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,6,12,12,12,200,190,1,0.7258597946201917,0.2815000043483451,11.782749992562458,0.0
1777442224,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,1,4,12,12,12,204,194,1,0.7259215682792916,0.2815000043483451,11.782749992562458,0.0
1777442225,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,1,4,12,12,12,204,194,1,0.7259215682792916,0.2815000043483451,11.782749992562458,0.0
1777442226,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,1,4,12,12,12,207,197,1,0.7230626034791073,0.2815000043483451,11.782749992562458,0.0
1777442227,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,1,4,12,12,12,209,199,1,0.7220221336365067,0.2815000043483451,11.782749992562458,0.0
1777442228,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,1,4,12,12,12,212,202,1,0.7196930044919323,0.2815000043483451,11.782749992562458,0.0
1777442229,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,1,4,12,12,12,216,206,1,0.7194919071480399,0.2815000043483451,11.782749992562458,0.0
1777442230,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,1,4,12,12,12,218,208,1,0.7201215686034113,0.2815000043483451,11.782749992562458,0.0
1777442231,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,1,4,12,12,12,222,212,1,0.7180063961690443,0.2815000043483451,11.782749992562458,0.0
1777442232,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,1,4,12,12,12,225,215,1,0.717731679776787,0.2815000043483451,11.782749992562458,0.0
1777442233,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,1,4,12,12,12,227,217,1,0.7172959028704231,0.2815000043483451,11.782749992562458,0.0
1777442234,5,,Aggregated,2.800000,2.800000,1,1,1,1,1,1,1,4,12,12,12,231,221,1,0.7154015236200555,0.2815000043483451,11.782749992562458,0.0
1777442235,5,,Aggregated,2.900000,2.900000,1,1,1,1,1,1,1,4,12,12,12,234,224,1,0.7148773246370137,0.2815000043483451,11.782749992562458,0.0
1777442236,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,2,4,12,12,12,235,225,1,0.7302893743047768,0.2815000043483451,11.782749992562458,0.0
1777442238,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,2,4,12,12,12,240,230,1,0.7269180665995615,0.2815000043483451,11.782749992562458,0.0
1777442239,5,,Aggregated,3.000000,3.000000,1,1,1,1,1,1,2,4,12,12,12,241,231,1,0.7260409875167148,0.2815000043483451,11.782749992562458,0.0
1777442240,5,,Aggregated,2.800000,2.800000,1,1,1,1,1,1,2,4,12,12,12,245,235,1,0.725664126470552,0.2815000043483451,11.782749992562458,0.0
1777442241,5,,Aggregated,3.100000,3.100000,1,1,1,1,1,1,2,4,12,12,12,246,236,1,0.7251466909443346,0.2815000043483451,11.782749992562458,0.0
1777442242,5,,Aggregated,2.900000,2.900000,1,1,1,1,1,1,4,4,12,12,12,249,239,1,0.7386696866800425,0.2815000043483451,11.782749992562458,0.0
1777442243,5,,Aggregated,2.900000,2.900000,1,1,1,1,1,1,4,6,12,12,12,251,241,1,0.7763197290733368,0.2815000043483451,11.782749992562458,0.0
1777442244,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,4,6,12,12,12,254,244,1,0.7753973189346294,0.2815000043483451,11.782749992562458,0.0
1777442245,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,4,6,12,12,12,257,247,1,0.7749996809397574,0.2815000043483451,11.782749992562458,0.0
1777442246,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,258,248,1,0.7739300736273068,0.2815000043483451,11.782749992562458,0.0
1777442247,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,261,251,1,0.7730882796722061,0.2815000043483451,11.782749992562458,0.0
1777442248,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,265,255,1,0.7707286150005804,0.2815000043483451,11.782749992562458,0.0
1777442249,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,267,257,1,0.7702345504863223,0.2815000043483451,11.782749992562458,0.0
1777442250,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,269,259,1,0.7683579627875425,0.2815000043483451,11.782749992562458,0.0
1777442251,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,271,261,1,0.7668087305973638,0.2815000043483451,11.782749992562458,0.0
1777442252,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,274,264,1,0.7666172408736753,0.2815000043483451,11.782749992562458,0.0
1777442253,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,277,267,1,0.7645454259722961,0.2815000043483451,11.782749992562458,0.0
1777442254,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,280,270,1,0.7628897321410477,0.2815000043483451,11.782749992562458,0.0
1777442255,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,282,272,1,0.7617703901318146,0.2815000043483451,11.782749992562458,0.0
1777442256,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,285,275,1,0.7595853790183339,0.2815000043483451,11.782749992562458,0.0
1777442257,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,287,277,1,0.7586627491309311,0.2815000043483451,11.782749992562458,0.0
1777442258,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,289,279,1,0.7575324394741776,0.2815000043483451,11.782749992562458,0.0
1777442259,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,4,6,12,12,12,291,281,1,0.7567183573948719,0.2815000043483451,11.782749992562458,0.0
1777442260,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,295,285,1,0.7543488710988471,0.2815000043483451,11.782749992562458,0.0
1777442261,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,296,286,1,0.7535744661180541,0.2815000043483451,11.782749992562458,0.0
1777442262,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,298,288,1,0.7520805368115563,0.2815000043483451,11.782749992562458,0.0
1777442263,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,2,4,12,12,12,301,291,1,0.7498716776266205,0.2815000043483451,11.782749992562458,0.0
